order_id,customer_id,order_date,category,quantity,unit_price,revenue,margin,discount,returned,region,channel,segment
O001546,C0296,2023-05-15,Electronics,1,499.15,499.15,109.81,0.0,False,West,Online,Premium
O003477,C0695,2024-07-06,Beauty,1,48.03,48.03,29.78,0.0,False,East,Partner,Occasional
O007515,C1486,2023-07-10,Beauty,2,52.82,105.63,65.49,5.28,False,South,App,Regular
O004024,C0813,2024-10-26,Sports,2,121.04,242.08,91.99,48.42,False,West,Retail,Regular
O005336,C1063,2023-04-25,Sports,1,80.44,80.44,30.57,0.0,False,North,Online,Premium
O009470,C1901,2023-11-25,Beauty,2,69.89,181.71,112.66,36.34,False,West,Online,Occasional
O004746,C0950,2023-07-10,Sports,1,104.17,104.17,39.58,0.0,False,North,Partner,Premium
O007897,C1562,2023-12-17,Electronics,1,482.45,627.19,137.98,0.0,False,West,Retail,Occasional
O000370,C0073,2023-01-07,Sports,3,188.48,480.63,182.64,0.0,False,West,App,Regular
O008162,C1630,2023-03-28,Sports,1,91.31,91.31,34.7,13.7,False,East,Retail,Premium
O003597,C0718,2024-03-01,Sports,1,53.5,53.5,20.33,10.7,False,North,Partner,Premium
O000937,C0179,2024-03-08,Electronics,1,214.75,214.75,47.24,32.21,False,East,Retail,Premium
O007683,C1525,2024-02-15,Clothing,1,68.01,57.81,31.8,0.0,False,West,Online,Regular
O008380,C1686,2024-02-08,Home & Kitchen,1,147.03,124.98,52.49,18.75,False,South,Online,Regular
O004340,C0873,2023-06-04,Home & Kitchen,1,89.55,89.55,37.61,17.91,False,North,Online,Premium
O001985,C0379,2023-04-16,Sports,1,50.0,50.0,19.0,7.5,False,West,Online,Premium
O006914,C1383,2024-04-23,Clothing,1,70.85,70.85,38.97,10.63,False,South,Partner,Regular
O001417,C0266,2023-12-19,Sports,1,58.12,75.55,28.71,0.0,False,South,Online,Regular
O003456,C0689,2023-12-07,Home & Kitchen,1,50.07,65.09,27.34,6.51,False,West,Retail,Regular
O005193,C1029,2024-05-04,Electronics,1,455.9,455.9,100.3,0.0,False,East,Online,Premium
O001663,C0319,2023-08-29,Electronics,1,472.25,472.25,103.9,0.0,False,West,App,Regular
O005073,C1008,2024-02-03,Home & Kitchen,2,68.59,116.61,48.98,0.0,False,West,Retail,Regular
O003398,C0674,2023-05-20,Clothing,2,40.29,80.58,44.32,4.03,False,East,Online,Regular
O004690,C0937,2023-08-20,Clothing,1,38.52,38.52,21.19,5.78,False,South,Online,Premium
O000116,C0024,2023-12-22,Sports,1,49.8,64.75,24.6,9.71,False,North,App,Premium
O007164,C1426,2024-07-10,Home & Kitchen,1,191.15,191.15,80.28,9.56,False,South,Online,Regular
O004499,C0905,2024-09-12,Clothing,1,104.74,104.74,57.61,0.0,False,South,Online,Premium
O007471,C1479,2023-11-22,Home & Kitchen,1,74.89,97.35,40.89,9.74,False,South,App,Regular
O006501,C1298,2024-03-14,Home & Kitchen,1,129.46,129.46,54.37,0.0,False,West,Online,Premium
O008932,C1798,2023-07-22,Electronics,1,175.05,175.05,38.51,26.26,False,Central,Online,Occasional
O001628,C0311,2023-01-30,Home & Kitchen,1,112.27,95.43,40.08,19.09,False,West,Online,Regular
O003947,C0796,2024-11-04,Electronics,1,67.91,88.28,19.42,0.0,False,Central,Online,Occasional
O003019,C0594,2023-09-07,Clothing,1,78.59,78.59,43.22,7.86,False,North,Partner,Regular
O000800,C0147,2023-06-26,Clothing,1,57.29,57.29,31.51,11.46,False,East,App,Premium
O002247,C0439,2024-03-07,Beauty,1,32.15,32.15,19.93,1.61,False,Central,Online,Occasional
O007084,C1413,2024-06-15,Electronics,1,513.74,513.74,113.02,0.0,False,Central,Retail,Regular
O009428,C1890,2023-07-21,Electronics,1,531.23,531.23,116.87,26.56,False,East,Online,Premium
O003480,C0696,2024-12-20,Electronics,2,77.15,200.59,44.13,0.0,True,South,Online,Regular
O004040,C0818,2024-07-25,Electronics,1,82.78,82.78,18.21,12.42,False,South,Online,Regular
O000906,C0167,2024-05-11,Beauty,1,11.35,11.35,7.04,2.27,True,Central,Online,Occasional
O009287,C1865,2023-02-13,Home & Kitchen,1,102.1,86.79,36.45,0.0,False,East,App,Premium
O007387,C1464,2023-08-08,Electronics,1,225.79,225.79,49.67,0.0,False,East,App,Premium
O002906,C0570,2023-01-20,Home & Kitchen,1,74.67,63.47,26.66,0.0,False,West,App,Premium
O009950,C1985,2023-07-27,Electronics,1,332.61,332.61,73.17,49.89,True,South,Partner,Premium
O009565,C1925,2023-07-05,Beauty,3,28.25,84.75,52.54,0.0,False,West,Retail,Regular
O006085,C1201,2024-02-16,Beauty,1,58.12,49.4,30.63,0.0,False,East,Partner,Premium
O007630,C1518,2024-01-17,Sports,2,217.87,370.37,140.74,74.07,False,East,Online,Premium
O004987,C0996,2024-09-24,Clothing,1,5.0,5.0,2.75,0.75,False,North,Retail,Regular
O008956,C1804,2023-09-04,Electronics,2,406.83,813.66,179.01,81.37,False,Central,App,Regular
O008736,C1756,2024-01-26,Beauty,1,35.82,30.45,18.88,0.0,False,Central,Online,Premium
O006809,C1360,2024-09-19,Home & Kitchen,2,103.87,207.74,87.25,0.0,False,North,Partner,Occasional
O002831,C0560,2023-10-19,Electronics,2,691.64,1383.28,304.32,138.33,False,Central,Online,Occasional
O004549,C0916,2024-11-25,Sports,1,136.66,177.66,67.51,0.0,True,East,Online,Regular
O002310,C0455,2023-11-13,Electronics,1,169.59,220.47,48.5,0.0,False,West,App,Regular
O010012,C1996,2024-05-06,Home & Kitchen,1,32.49,32.49,13.65,0.0,False,East,Retail,Premium
O006807,C1357,2023-03-14,Beauty,1,53.15,53.15,32.95,2.66,True,Central,Online,Premium
O003009,C0593,2024-08-11,Electronics,1,385.59,385.59,84.83,0.0,False,South,Retail,Regular
O004720,C0943,2024-07-26,Sports,1,19.26,19.26,7.32,0.0,False,South,App,Occasional
O004684,C0937,2024-06-29,Clothing,1,70.49,70.49,38.77,3.52,False,South,Online,Premium
O001682,C0323,2023-02-25,Sports,1,116.47,99.0,37.62,19.8,False,South,Partner,Regular
O005986,C1184,2023-09-03,Sports,1,79.1,79.1,30.06,0.0,False,East,App,Regular
O008747,C1759,2023-10-17,Electronics,1,491.1,491.1,108.04,73.67,False,South,Online,Premium
O009149,C1839,2023-10-24,Electronics,2,297.18,594.35,130.76,29.72,False,North,Online,Premium
O008566,C1722,2024-09-06,Clothing,1,66.03,66.03,36.32,0.0,False,Central,Online,Regular
O001337,C0252,2023-07-17,Home & Kitchen,2,154.24,308.49,129.57,0.0,True,North,Online,Regular
O000753,C0140,2023-04-29,Electronics,1,151.57,151.57,33.35,30.31,False,North,Online,Regular
O006612,C1319,2024-04-22,Electronics,1,58.8,58.8,12.94,2.94,False,North,Online,Regular
O009951,C1985,2023-07-04,Beauty,1,47.96,47.96,29.74,2.4,False,South,Partner,Premium
O001605,C0308,2023-05-22,Beauty,1,15.86,15.86,9.83,2.38,False,West,Retail,Regular
O007659,C1522,2023-11-01,Clothing,1,56.69,73.69,40.53,11.05,False,North,App,Premium
O009024,C1817,2024-03-15,Clothing,2,67.56,135.13,74.32,13.51,False,East,Online,Premium
O009535,C1919,2023-10-26,Home & Kitchen,1,87.83,87.83,36.89,13.17,False,South,App,Regular
O006279,C1244,2023-01-31,Electronics,1,203.65,173.1,38.08,17.31,False,West,Online,Premium
O002126,C0407,2024-05-21,Beauty,1,15.36,15.36,9.52,0.77,False,North,App,Occasional
O000783,C0142,2023-08-08,Home & Kitchen,1,159.85,159.85,67.14,0.0,False,Central,Partner,Premium
O008342,C1674,2024-12-09,Home & Kitchen,1,52.4,68.12,28.61,13.62,False,West,Online,Regular
O006780,C1353,2023-10-24,Beauty,2,58.02,116.04,71.94,23.21,False,Central,App,Regular
O000530,C0101,2024-05-24,Clothing,1,5.0,5.0,2.75,0.25,False,East,Online,Premium
O003963,C0798,2023-04-20,Beauty,1,71.34,71.34,44.23,0.0,False,Central,Online,Premium
O003196,C0631,2024-12-07,Beauty,1,92.84,120.69,74.83,0.0,False,East,App,Regular
O004130,C0830,2023-12-24,Home & Kitchen,1,139.01,180.71,75.9,0.0,False,West,Online,Regular
O005444,C1090,2024-10-22,Beauty,1,20.63,20.63,12.79,3.09,False,North,App,Regular
O009700,C1943,2024-01-12,Beauty,1,59.65,50.7,31.43,5.07,False,North,Online,Premium
O003530,C0706,2023-02-18,Clothing,1,27.89,23.7,13.04,0.0,False,East,Online,Premium
O009405,C1888,2023-04-14,Clothing,1,58.16,58.16,31.99,0.0,False,East,App,Regular
O004674,C0936,2024-10-27,Sports,3,105.06,315.17,119.76,0.0,False,East,Retail,Regular
O008416,C1694,2023-04-03,Sports,1,98.1,98.1,37.28,14.71,False,North,App,Regular
O004662,C0934,2023-05-12,Electronics,1,390.21,390.21,85.85,58.53,False,South,Retail,Regular
O007721,C1531,2024-07-08,Sports,1,25.07,25.07,9.53,1.25,False,Central,Online,Premium
O007139,C1419,2024-04-26,Clothing,1,17.54,17.54,9.65,0.0,True,East,Retail,Premium
O002396,C0470,2024-03-29,Clothing,1,47.89,47.89,26.34,0.0,False,West,App,Premium
O002272,C0447,2023-10-19,Sports,1,169.09,169.09,64.25,0.0,False,North,Retail,Regular
O001403,C0264,2023-03-01,Home & Kitchen,2,58.73,117.46,49.33,0.0,False,Central,Partner,Premium
O004875,C0971,2023-03-19,Sports,1,83.97,83.97,31.91,0.0,False,North,App,Regular
O005439,C1089,2024-08-09,Beauty,1,39.69,39.69,24.61,1.98,False,South,Retail,Occasional
O007466,C1477,2024-12-14,Beauty,1,50.44,65.57,40.65,0.0,False,South,Retail,Occasional
O009346,C1875,2024-05-18,Home & Kitchen,1,57.66,57.66,24.22,0.0,False,Central,App,Premium
O008063,C1603,2023-07-23,Home & Kitchen,1,46.43,46.43,19.5,6.96,False,North,App,Regular
O004515,C0909,2024-10-07,Home & Kitchen,1,173.89,173.89,73.03,34.78,False,West,Partner,Regular
O003032,C0598,2024-08-29,Beauty,2,50.66,101.32,62.82,10.13,False,North,App,Regular
O004436,C0892,2024-10-04,Clothing,1,40.12,40.12,22.07,6.02,False,South,App,Regular
O007153,C1422,2024-09-20,Sports,1,130.9,130.9,49.74,6.55,False,West,Retail,Regular
O001112,C0212,2023-11-12,Electronics,1,279.48,363.32,79.93,18.17,False,North,App,Premium
O004081,C0824,2024-09-03,Beauty,1,46.98,46.98,29.13,0.0,False,Central,Retail,Premium
O009129,C1836,2024-02-10,Clothing,2,17.95,30.52,16.79,4.58,False,West,App,Regular
O007966,C1582,2024-10-02,Clothing,1,55.81,55.81,30.7,2.79,False,Central,Online,Regular
O007165,C1426,2023-10-30,Electronics,1,5.0,5.0,1.1,0.0,True,South,Online,Regular
O007322,C1453,2024-04-28,Home & Kitchen,1,99.01,99.01,41.58,4.95,False,West,Online,Regular
O004263,C0860,2023-09-05,Home & Kitchen,3,160.64,481.91,202.4,24.1,False,South,Online,Regular
O002922,C0573,2024-05-23,Home & Kitchen,1,139.08,139.08,58.41,0.0,False,South,App,Regular
O001047,C0199,2023-02-06,Sports,1,43.02,36.57,13.9,3.66,True,West,Online,Premium
O006205,C1226,2024-09-06,Sports,2,114.25,228.5,86.83,0.0,False,East,Retail,Premium
O009944,C1984,2024-03-01,Beauty,1,70.14,70.14,43.49,0.0,False,North,App,Occasional
O007924,C1571,2024-04-12,Home & Kitchen,1,160.67,160.67,67.48,0.0,False,North,Retail,Regular
O004558,C0919,2023-05-04,Home & Kitchen,1,88.46,88.46,37.15,0.0,False,North,App,Occasional
O008144,C1627,2023-06-16,Clothing,1,97.11,97.11,53.41,19.42,False,North,Partner,Regular
O009094,C1830,2023-10-10,Beauty,1,57.62,57.62,35.72,0.0,False,North,Online,Premium
O007844,C1553,2024-02-27,Home & Kitchen,1,93.25,79.26,33.29,11.89,False,North,Online,Regular
O003697,C0743,2024-12-11,Beauty,1,31.31,40.7,25.23,0.0,False,South,Online,Occasional
O001197,C0228,2024-07-31,Electronics,1,361.84,361.84,79.6,0.0,False,West,Partner,Regular
O008057,C1600,2024-01-05,Sports,1,91.46,77.74,29.54,15.55,False,South,Online,Regular
O003960,C0798,2024-02-04,Beauty,2,44.82,76.19,47.24,15.24,False,Central,Online,Premium
O000062,C0011,2023-03-26,Beauty,1,32.05,32.05,19.87,4.81,False,East,App,Regular
O008555,C1721,2023-12-01,Beauty,1,45.93,59.7,37.01,2.99,False,South,App,Premium
O001610,C0308,2023-04-06,Sports,1,165.35,165.35,62.83,0.0,False,West,Retail,Regular
O003235,C0641,2023-07-02,Electronics,1,324.21,324.21,71.33,48.63,False,East,Online,Occasional
O000445,C0087,2023-05-11,Beauty,1,44.15,44.15,27.37,6.62,False,East,Partner,Regular
O002474,C0485,2023-04-24,Home & Kitchen,1,68.74,68.74,28.87,0.0,False,East,Online,Occasional
O005606,C1117,2023-10-28,Beauty,1,47.57,47.57,29.49,0.0,False,East,Online,Premium
O000439,C0086,2024-11-08,Clothing,1,26.45,34.39,18.91,6.88,False,Central,App,Regular
O004812,C0960,2024-01-14,Electronics,1,768.42,653.16,143.7,130.63,False,Central,App,Premium
O007885,C1559,2023-06-24,Clothing,2,101.58,203.16,111.74,0.0,False,East,Online,Occasional
O008407,C1692,2024-02-15,Beauty,1,47.22,40.13,24.88,8.03,False,South,Online,Regular
O008875,C1785,2023-09-27,Electronics,3,411.2,1233.59,271.39,61.68,False,North,Partner,Regular
O006760,C1349,2023-03-15,Home & Kitchen,1,128.39,128.39,53.92,0.0,False,West,Partner,Premium
O009127,C1836,2023-03-05,Sports,2,112.97,225.95,85.86,22.6,False,West,App,Regular
O000098,C0017,2023-11-18,Electronics,1,461.45,599.89,131.98,89.98,False,West,App,Premium
O006628,C1323,2023-02-25,Beauty,1,38.28,32.54,20.17,0.0,False,North,App,Premium
O002818,C0558,2024-07-24,Home & Kitchen,1,108.31,108.31,45.49,21.66,False,West,Online,Regular
O007638,C1518,2024-11-21,Clothing,3,33.39,130.22,71.62,0.0,False,East,Online,Premium
O007805,C1547,2023-07-24,Home & Kitchen,1,81.71,81.71,34.32,0.0,False,West,App,Regular
O005558,C1109,2023-07-07,Clothing,3,41.21,123.63,68.0,6.18,False,North,App,Premium
O004711,C0940,2023-03-04,Electronics,1,130.17,130.17,28.64,0.0,False,Central,Retail,Regular
O001304,C0245,2024-02-12,Beauty,1,23.34,19.84,12.3,0.99,False,West,Retail,Regular
O006156,C1213,2024-04-11,Home & Kitchen,1,209.05,209.05,87.8,10.45,False,East,Online,Regular
O005476,C1096,2023-11-04,Sports,1,47.16,61.3,23.29,0.0,False,East,Retail,Premium
O007196,C1431,2023-06-20,Electronics,2,349.63,699.27,153.84,69.93,True,West,Online,Regular
O002497,C0490,2024-12-26,Electronics,1,338.03,439.44,96.68,0.0,False,East,Partner,Premium
O007622,C1514,2024-05-12,Home & Kitchen,1,59.17,59.17,24.85,8.88,False,West,Partner,Regular
O003027,C0595,2024-12-11,Electronics,2,538.79,1400.86,308.19,0.0,False,North,App,Regular
O004659,C0934,2024-11-29,Home & Kitchen,1,60.35,78.45,32.95,7.85,False,South,Retail,Regular
O009932,C1981,2024-05-24,Electronics,1,85.68,85.68,18.85,4.28,False,South,Online,Occasional
O005153,C1024,2024-04-27,Clothing,1,42.3,42.3,23.26,2.11,False,South,Retail,Regular
O002580,C0515,2024-12-15,Sports,1,128.11,166.54,63.29,0.0,False,West,Retail,Occasional
O009747,C1948,2023-02-22,Beauty,1,25.85,21.97,13.62,0.0,False,North,Retail,Regular
O006177,C1221,2024-09-30,Electronics,2,735.25,1470.5,323.51,147.05,False,South,Retail,Occasional
O004798,C0958,2023-07-22,Electronics,1,303.0,303.0,66.66,0.0,False,West,Online,Premium
O006167,C1214,2024-01-26,Home & Kitchen,1,55.18,46.9,19.7,0.0,False,East,Retail,Premium
O006650,C1326,2023-04-28,Electronics,2,422.31,844.62,185.82,0.0,False,West,App,Regular
O005061,C1005,2023-04-21,Clothing,1,54.42,54.42,29.93,10.88,False,North,Online,Premium
O002135,C0412,2023-02-06,Sports,1,158.92,135.08,51.33,0.0,False,East,App,Premium
O007249,C1443,2024-08-13,Clothing,1,60.26,60.26,33.14,3.01,True,East,App,Regular
O008104,C1617,2024-02-04,Sports,1,45.46,38.64,14.68,0.0,False,Central,Partner,Regular
O000608,C0111,2024-05-01,Home & Kitchen,1,112.23,112.23,47.14,0.0,False,Central,Online,Regular
O008744,C1759,2024-10-26,Beauty,2,67.67,135.33,83.9,27.07,False,South,Online,Premium
O002689,C0536,2024-07-09,Clothing,2,106.65,213.29,117.31,0.0,False,West,Online,Regular
O009215,C1848,2023-04-10,Electronics,1,173.53,173.53,38.18,0.0,True,South,Online,Regular
O000944,C0179,2024-01-27,Home & Kitchen,1,132.43,112.57,47.28,22.51,False,East,Retail,Premium
O000554,C0104,2023-05-24,Home & Kitchen,1,133.73,133.73,56.17,20.06,False,North,App,Premium
O005276,C1048,2024-09-08,Sports,1,53.3,53.3,20.25,0.0,False,East,App,Regular
O002209,C0425,2024-08-13,Electronics,1,94.07,94.07,20.7,0.0,False,West,App,Regular
O004826,C0961,2023-07-13,Home & Kitchen,1,39.84,39.84,16.73,7.97,False,North,App,Premium
O002456,C0479,2024-01-11,Clothing,1,5.02,4.27,2.35,0.21,False,South,Online,Regular
O008560,C1721,2023-07-13,Electronics,2,199.84,399.69,87.93,59.95,False,South,App,Premium
O004460,C0898,2023-09-28,Electronics,1,269.3,269.3,59.25,26.93,False,Central,Online,Regular
O001726,C0331,2023-11-26,Beauty,1,51.98,67.58,41.9,6.76,False,West,App,Premium
O003339,C0662,2024-12-24,Electronics,1,395.18,513.74,113.02,77.06,True,East,Online,Premium
O008463,C1705,2024-02-27,Sports,1,66.75,56.74,21.56,0.0,False,South,Online,Regular
O003886,C0781,2024-08-29,Electronics,1,307.71,307.71,67.7,0.0,False,West,App,Premium
O009028,C1817,2024-01-18,Home & Kitchen,1,139.2,118.32,49.69,23.66,False,East,Online,Premium
O006165,C1214,2024-09-01,Home & Kitchen,2,99.81,199.63,83.84,0.0,False,East,Retail,Premium
O009075,C1827,2023-03-04,Electronics,1,654.55,654.55,144.0,98.18,False,North,Partner,Occasional
O006251,C1236,2023-05-06,Beauty,2,70.9,141.79,87.91,0.0,False,South,App,Regular
O003344,C0663,2023-05-27,Beauty,1,35.47,35.47,21.99,5.32,False,South,Online,Premium
O002469,C0483,2024-05-24,Beauty,1,23.64,23.64,14.66,4.73,False,East,Online,Regular
O005924,C1174,2024-04-16,Home & Kitchen,1,101.78,101.78,42.75,0.0,False,West,Retail,Premium
O007288,C1448,2024-07-29,Home & Kitchen,1,70.65,70.65,29.67,14.13,False,North,App,Premium
O007032,C1404,2023-07-22,Beauty,3,10.43,31.28,19.39,0.0,False,North,Online,Premium
O006220,C1229,2024-12-28,Electronics,1,346.71,450.72,99.16,90.14,False,South,Partner,Premium
O000480,C0091,2023-03-04,Electronics,1,353.93,353.93,77.86,35.39,False,Central,App,Regular
O007194,C1431,2024-04-03,Clothing,1,69.16,69.16,38.04,3.46,False,West,Online,Regular
O006896,C1380,2023-02-02,Electronics,1,505.83,429.96,94.59,43.0,False,North,App,Regular
O005651,C1121,2024-05-15,Sports,1,79.48,79.48,30.2,7.95,False,Central,Online,Premium
O002206,C0424,2023-07-07,Sports,1,55.43,55.43,21.06,11.09,True,West,Online,Premium
O008209,C1637,2024-04-25,Electronics,2,229.93,459.86,101.17,0.0,False,East,App,Premium
O003392,C0671,2024-04-27,Electronics,1,292.43,292.43,64.33,29.24,False,East,App,Regular
O009678,C1940,2023-08-30,Sports,1,5.0,5.0,1.9,0.0,False,North,App,Premium
O001587,C0305,2023-01-14,Clothing,1,40.05,34.04,18.72,5.11,False,West,Retail,Regular
O005069,C1006,2024-01-01,Sports,1,179.58,152.64,58.0,0.0,False,North,Partner,Regular
O003334,C0662,2024-01-21,Beauty,1,30.76,26.14,16.21,5.23,False,East,Online,Premium
O008606,C1733,2024-04-03,Beauty,1,33.67,33.67,20.88,6.73,False,Central,Online,Premium
O002099,C0402,2023-12-19,Electronics,1,184.95,240.44,52.9,48.09,False,Central,Online,Regular
O004895,C0978,2023-12-21,Clothing,1,133.48,173.53,95.44,34.71,False,West,Online,Occasional
O009354,C1875,2024-12-06,Electronics,1,621.99,808.58,177.89,80.86,False,Central,App,Premium
O004257,C0858,2023-04-25,Clothing,1,26.42,26.42,14.53,5.28,False,North,Online,Regular
O005163,C1025,2024-07-20,Home & Kitchen,1,5.0,5.0,2.1,0.75,False,North,App,Premium
O008271,C1654,2023-10-30,Electronics,3,107.74,323.22,71.11,0.0,False,Central,App,Regular
O007746,C1537,2024-03-17,Sports,1,24.35,24.35,9.25,1.22,False,East,Online,Premium
O008052,C1599,2023-10-26,Beauty,1,72.34,72.34,44.85,10.85,False,West,App,Regular
O000535,C0103,2024-02-28,Electronics,1,307.15,261.07,57.44,0.0,False,West,App,Premium
O009212,C1848,2023-01-01,Beauty,1,30.01,25.51,15.82,0.0,False,South,Online,Regular
O001338,C0252,2023-02-13,Sports,1,122.46,104.09,39.55,5.2,False,North,Online,Regular
O001281,C0240,2023-06-10,Beauty,1,30.38,30.38,18.84,0.0,False,West,Online,Premium
O000355,C0071,2024-04-14,Beauty,1,35.95,35.95,22.29,5.39,False,East,Retail,Premium
O008789,C1766,2023-04-22,Sports,1,19.57,19.57,7.44,1.96,False,South,App,Premium
O008601,C1733,2024-12-20,Home & Kitchen,1,69.11,89.85,37.74,8.98,False,Central,Online,Premium
O001106,C0211,2023-06-09,Home & Kitchen,1,161.63,161.63,67.88,0.0,False,North,Online,Premium
O006106,C1204,2024-10-12,Home & Kitchen,1,37.69,37.69,15.83,0.0,False,Central,Online,Premium
O009274,C1861,2023-12-22,Clothing,1,87.64,113.94,62.67,22.79,False,West,Partner,Regular
O001839,C0348,2024-01-19,Home & Kitchen,1,128.29,109.05,45.8,10.9,False,South,App,Regular
O003930,C0792,2023-11-14,Sports,2,98.25,255.45,97.07,12.77,False,South,App,Regular
O003242,C0644,2023-02-05,Electronics,2,495.03,841.55,185.14,0.0,False,North,Online,Regular
O008096,C1615,2023-07-06,Home & Kitchen,1,154.54,154.54,64.91,23.18,False,East,Partner,Regular
O002483,C0487,2024-02-02,Home & Kitchen,1,103.89,88.3,37.09,13.24,False,South,Retail,Regular
O001284,C0240,2024-02-24,Beauty,1,5.0,4.25,2.64,0.64,False,West,Online,Premium
O008390,C1688,2024-08-03,Beauty,1,51.44,51.44,31.89,0.0,False,East,App,Regular
O006424,C1284,2024-05-14,Beauty,2,25.76,51.51,31.94,0.0,True,West,Online,Regular
O005590,C1114,2024-09-15,Sports,2,89.11,178.21,67.72,0.0,False,Central,Retail,Regular
O000093,C0017,2024-01-15,Home & Kitchen,1,52.13,44.31,18.61,0.0,False,West,App,Premium
O006219,C1229,2023-08-25,Sports,1,233.19,233.19,88.61,0.0,False,South,Partner,Premium
O003951,C0797,2024-05-27,Clothing,1,30.83,30.83,16.96,0.0,False,East,Online,Regular
O007979,C1583,2023-04-22,Home & Kitchen,1,149.55,149.55,62.81,29.91,True,North,Online,Occasional
O000379,C0075,2024-11-14,Sports,1,74.54,96.9,36.82,0.0,False,North,Online,Regular
O001967,C0377,2024-09-20,Sports,1,62.38,62.38,23.7,9.36,False,Central,Online,Premium
O009291,C1865,2024-07-07,Electronics,1,213.7,213.7,47.01,32.06,False,East,App,Premium
O008131,C1625,2023-05-21,Sports,2,95.75,191.51,72.77,9.58,False,North,Online,Regular
O008424,C1696,2024-03-24,Sports,1,24.05,24.05,9.14,0.0,False,North,Online,Regular
O005550,C1109,2023-05-27,Sports,1,94.96,94.96,36.08,4.75,False,North,App,Premium
O004706,C0940,2024-09-06,Electronics,1,543.29,543.29,119.52,54.33,False,Central,Retail,Regular
